"﻿""GEO_ID""",NAME,DP05_0068E,DP05_0069E,DP05_0070E,DP05_0071E,DP05_0072E,DP05_0073E,DP05_0074E,DP05_0075E,DP05_0076E,DP05_0081E,DP05_0082E,DP05_0033PE,DP05_0069PE,DP05_0070PE,DP05_0071PE,DP05_0071PM,DP05_0072PE,DP05_0073PE,DP05_0074PE,DP05_0076PE,DP05_0081PE
Geography,Geographic Area Name,Estimate!!Race alone or in combination with one or more other races!!Total population,Estimate!!Race alone or in combination with one or more other races!!Total population!!White,Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent!!RACE!!Total population,Percent!!Race alone or in combination with one or more other races!!Total population!!White,Percent!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Percent!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent!!Race alone or in combination with one or more other races!!Total population!!Asian,Percent!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Percent!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino
0500000US06037,"Los Angeles County, California",9848406,5010533,927348,266083,1689402,57803,3644809,9848406,4753369,5095037,2477324,9848406,50.9,9.4,2.7,0.1,17.2,0.6,37,48.3,51.7
1400000US06037113428,Census Tract 1134.28; Los Angeles County; California,4120,2638,85,76,739,0,1069,4120,1303,2817,2024,4120,64,2.1,1.8,2.5,17.9,0,25.9,31.6,68.4
1400000US06037115101,Census Tract 1151.01; Los Angeles County; California,5034,3579,68,46,1038,50,955,5034,953,4081,2848,5034,71.1,1.4,0.9,1.1,20.6,1,19,18.9,81.1
1400000US06037115103,Census Tract 1151.03; Los Angeles County; California,2606,1455,292,26,655,17,466,2606,739,1867,930,2606,55.8,11.2,1,1.3,25.1,0.7,17.9,28.4,71.6
1400000US06037115104,Census Tract 1151.04; Los Angeles County; California,4404,1877,632,167,936,0,1100,4404,1244,3160,1376,4404,42.6,14.4,3.8,4.5,21.3,0,25,28.2,71.8
1400000US06037115202,Census Tract 1152.02; Los Angeles County; California,6034,2746,394,99,1195,52,2388,6034,2651,3383,1615,6034,45.5,6.5,1.6,1.3,19.8,0.9,39.6,43.9,56.1
1400000US06037115203,Census Tract 1152.03; Los Angeles County; California,1929,1031,80,24,412,0,651,1929,746,1183,667,1929,53.4,4.1,1.2,2,21.4,0,33.7,38.7,61.3
1400000US06037115204,Census Tract 1152.04; Los Angeles County; California,3953,1726,690,62,590,0,1227,3953,1239,2714,1403,3953,43.7,17.5,1.6,1.9,14.9,0,31,31.3,68.7
1400000US06037115301,Census Tract 1153.01; Los Angeles County; California,4438,2374,236,134,1391,0,1004,4438,1094,3344,1703,4438,53.5,5.3,3,3.6,31.3,0,22.6,24.7,75.3
1400000US06037115302,Census Tract 1153.02; Los Angeles County; California,3839,817,131,222,432,14,2478,3839,2918,921,461,3839,21.3,3.4,5.8,5.9,11.3,0.4,64.5,76,24
1400000US06037115401,Census Tract 1154.01; Los Angeles County; California,5637,2785,492,162,1027,6,1748,5637,2316,3321,1802,5637,49.4,8.7,2.9,3,18.2,0.1,31,41.1,58.9
1400000US06037115403,Census Tract 1154.03; Los Angeles County; California,3379,1221,263,202,475,26,1767,3379,1869,1510,717,3379,36.1,7.8,6,5.7,14.1,0.8,52.3,55.3,44.7
1400000US06037115404,Census Tract 1154.04; Los Angeles County; California,2619,967,158,18,780,0,1106,2619,1265,1354,493,2619,36.9,6,0.7,1,29.8,0,42.2,48.3,51.7
1400000US06037117101,Census Tract 1171.01; Los Angeles County; California,5233,1911,398,14,1864,0,1490,5233,2009,3224,946,5233,36.5,7.6,0.3,0.5,35.6,0,28.5,38.4,61.6
1400000US06037117102,Census Tract 1171.02; Los Angeles County; California,2427,1124,80,15,296,0,1188,2427,1427,1000,574,2427,46.3,3.3,0.6,0.6,12.2,0,48.9,58.8,41.2
1400000US06037117201,Census Tract 1172.01; Los Angeles County; California,4108,1481,192,72,703,0,2325,4108,2441,1667,598,4108,36.1,4.7,1.8,1.7,17.1,0,56.6,59.4,40.6
1400000US06037117202,Census Tract 1172.02; Los Angeles County; California,2818,1549,229,76,780,18,834,2818,1115,1703,721,2818,55,8.1,2.7,2.6,27.7,0.6,29.6,39.6,60.4
1400000US06037117301,Census Tract 1173.01; Los Angeles County; California,3808,2411,408,46,577,0,1219,3808,1740,2068,1148,3808,63.3,10.7,1.2,1.2,15.2,0,32,45.7,54.3
1400000US06037117302,Census Tract 1173.02; Los Angeles County; California,4950,2867,370,83,1218,16,1109,4950,1508,3442,1873,4950,57.9,7.5,1.7,2.3,24.6,0.3,22.4,30.5,69.5
1400000US06037117303,Census Tract 1173.03; Los Angeles County; California,4162,2132,36,5,999,0,1673,4162,2132,2030,1184,4162,51.2,0.9,0.1,0.3,24,0,40.2,51.2,48.8
1400000US06037117404,Census Tract 1174.04; Los Angeles County; California,5216,2371,420,142,971,0,2239,5216,2519,2697,1506,5216,45.5,8.1,2.7,3,18.6,0,42.9,48.3,51.7
1400000US06037117405,Census Tract 1174.05; Los Angeles County; California,3048,1061,40,0,32,0,2624,3048,2787,261,168,3048,34.8,1.3,0,1.4,1,0,86.1,91.4,8.6
1400000US06037117407,Census Tract 1174.07; Los Angeles County; California,3185,691,116,131,50,0,2630,3185,2971,214,59,3185,21.7,3.6,4.1,3.4,1.6,0,82.6,93.3,6.7
1400000US06037117408,Census Tract 1174.08; Los Angeles County; California,2505,677,230,58,204,0,1707,2505,1891,614,190,2505,27,9.2,2.3,2.7,8.1,0,68.1,75.5,24.5
1400000US06037117510,Census Tract 1175.10; Los Angeles County; California,3790,1327,322,90,192,0,2587,3790,2984,806,327,3790,35,8.5,2.4,1.8,5.1,0,68.3,78.7,21.3
1400000US06037117520,Census Tract 1175.20; Los Angeles County; California,4345,1444,154,114,260,0,3391,4345,3707,638,274,4345,33.2,3.5,2.6,2.1,6,0,78,85.3,14.7
1400000US06037117530,Census Tract 1175.30; Los Angeles County; California,5741,1997,311,89,831,16,3535,5741,4053,1688,543,5741,34.8,5.4,1.6,1.7,14.5,0.3,61.6,70.6,29.4
1400000US06037119001,Census Tract 1190.01; Los Angeles County; California,4283,2078,44,167,1015,16,2145,4283,2880,1403,381,4283,48.5,1,3.9,3.5,23.7,0.4,50.1,67.2,32.8
1400000US06037119003,Census Tract 1190.03; Los Angeles County; California,3332,1967,7,85,306,0,1875,3332,2905,427,137,3332,59,0.2,2.6,2.6,9.2,0,56.3,87.2,12.8
1400000US06037119004,Census Tract 1190.04; Los Angeles County; California,2759,1508,0,21,213,0,1604,2759,2281,478,265,2759,54.7,0,0.8,1.3,7.7,0,58.1,82.7,17.3
1400000US06037119201,Census Tract 1192.01; Los Angeles County; California,3976,1819,41,117,190,0,2980,3976,3459,517,252,3976,45.7,1,2.9,2.8,4.8,0,74.9,87,13
1400000US06037119202,Census Tract 1192.02; Los Angeles County; California,4674,2154,22,194,362,26,2979,4674,4215,459,118,4674,46.1,0.5,4.2,4.7,7.7,0.6,63.7,90.2,9.8
1400000US06037119310,Census Tract 1193.10; Los Angeles County; California,3767,1418,211,41,718,2,1992,3767,2115,1652,887,3767,37.6,5.6,1.1,1,19.1,0.1,52.9,56.1,43.9
1400000US06037119320,Census Tract 1193.20; Los Angeles County; California,4292,851,161,48,613,10,2828,4292,3102,1190,416,4292,19.8,3.8,1.1,1.5,14.3,0.2,65.9,72.3,27.7
1400000US06037119340,Census Tract 1193.40; Los Angeles County; California,3748,573,147,301,112,0,3073,3748,3413,335,127,3748,15.3,3.9,8,7.1,3,0,82,91.1,8.9
1400000US06037119341,Census Tract 1193.41; Los Angeles County; California,2744,527,72,58,695,27,1603,2744,1798,946,145,2744,19.2,2.6,2.1,2.3,25.3,1,58.4,65.5,34.5
1400000US06037119342,Census Tract 1193.42; Los Angeles County; California,2791,722,80,134,585,0,1709,2791,2033,758,180,2791,25.9,2.9,4.8,4.4,21,0,61.2,72.8,27.2
1400000US06037119400,Census Tract 1194; Los Angeles County; California,4650,1932,171,8,449,0,2848,4650,3717,933,383,4650,41.5,3.7,0.2,0.4,9.7,0,61.2,79.9,20.1
1400000US06037119700,Census Tract 1197; Los Angeles County; California,4414,1933,64,102,1489,8,1552,4414,1935,2479,1006,4414,43.8,1.4,2.3,3.5,33.7,0.2,35.2,43.8,56.2
1400000US06037119801,Census Tract 1198.01; Los Angeles County; California,2702,948,47,54,363,0,1751,2702,2075,627,234,2702,35.1,1.7,2,3.9,13.4,0,64.8,76.8,23.2
1400000US06037119802,Census Tract 1198.02; Los Angeles County; California,3094,1267,61,59,453,30,1855,3094,2394,700,182,3094,41,2,1.9,1.5,14.6,1,60,77.4,22.6
1400000US06037119900,Census Tract 1199; Los Angeles County; California,4503,1532,84,20,542,35,2866,4503,3640,863,250,4503,34,1.9,0.4,0.5,12,0.8,63.6,80.8,19.2
1400000US06037120010,Census Tract 1200.10; Los Angeles County; California,2643,479,45,11,225,0,2127,2643,2202,441,163,2643,18.1,1.7,0.4,0.7,8.5,0,80.5,83.3,16.7
1400000US06037120020,Census Tract 1200.20; Los Angeles County; California,3973,1073,157,38,952,28,2129,3973,2586,1387,303,3973,27,4,1,1.6,24,0.7,53.6,65.1,34.9
1400000US06037120030,Census Tract 1200.30; Los Angeles County; California,2576,375,16,14,147,0,2053,2576,2119,457,268,2576,14.6,0.6,0.5,0.7,5.7,0,79.7,82.3,17.7
1400000US06037120103,Census Tract 1201.03; Los Angeles County; California,2879,419,81,135,52,0,2440,2879,2689,190,86,2879,14.6,2.8,4.7,4.7,1.8,0,84.8,93.4,6.6
1400000US06037120104,Census Tract 1201.04; Los Angeles County; California,2603,516,253,79,472,0,1515,2603,1558,1045,270,2603,19.8,9.7,3,3.2,18.1,0,58.2,59.9,40.1
1400000US06037120105,Census Tract 1201.05; Los Angeles County; California,2755,756,98,52,400,0,1942,2755,2164,591,174,2755,27.4,3.6,1.9,2.5,14.5,0,70.5,78.5,21.5
1400000US06037120106,Census Tract 1201.06; Los Angeles County; California,4282,573,27,60,570,34,3380,4282,3567,715,107,4282,13.4,0.6,1.4,2.2,13.3,0.8,78.9,83.3,16.7
1400000US06037120107,Census Tract 1201.07; Los Angeles County; California,4130,690,163,0,321,20,3354,4130,3561,569,181,4130,16.7,3.9,0,1,7.8,0.5,81.2,86.2,13.8
1400000US06037120108,Census Tract 1201.08; Los Angeles County; California,4558,1039,95,0,702,0,3062,4558,3278,1280,471,4558,22.8,2.1,0,0.9,15.4,0,67.2,71.9,28.1
1400000US06037120300,Census Tract 1203; Los Angeles County; California,5469,1725,255,68,1512,68,2430,5469,2475,2994,1242,5469,31.5,4.7,1.2,1.7,27.6,1.2,44.4,45.3,54.7
1400000US06037120400,Census Tract 1204; Los Angeles County; California,5820,2358,268,102,861,0,2726,5820,3218,2602,1498,5820,40.5,4.6,1.8,2.7,14.8,0,46.8,55.3,44.7
1400000US06037121010,Census Tract 1210.10; Los Angeles County; California,5213,3446,1,180,260,17,2553,5213,3334,1879,1540,5213,66.1,0,3.5,3.1,5,0.3,49,64,36
1400000US06037121020,Census Tract 1210.20; Los Angeles County; California,3481,2260,46,45,372,51,1525,3481,2006,1475,1100,3481,64.9,1.3,1.3,2.1,10.7,1.5,43.8,57.6,42.4
1400000US06037121101,Census Tract 1211.01; Los Angeles County; California,3345,2411,92,36,144,0,1929,3345,2535,810,580,3345,72.1,2.8,1.1,1,4.3,0,57.7,75.8,24.2
1400000US06037121102,Census Tract 1211.02; Los Angeles County; California,2254,1452,70,67,181,0,904,2254,1024,1230,938,2254,64.4,3.1,3,3.1,8,0,40.1,45.4,54.6
1400000US06037121210,Census Tract 1212.10; Los Angeles County; California,3168,1652,75,124,380,54,1840,3168,2246,922,401,3168,52.1,2.4,3.9,2.8,12,1.7,58.1,70.9,29.1
1400000US06037121221,Census Tract 1212.21; Los Angeles County; California,2047,1271,45,11,113,43,1359,2047,1615,432,278,2047,62.1,2.2,0.5,0.8,5.5,2.1,66.4,78.9,21.1
1400000US06037121222,Census Tract 1212.22; Los Angeles County; California,5111,2869,174,245,149,0,3278,5111,4310,801,466,5111,56.1,3.4,4.8,4.7,2.9,0,64.1,84.3,15.7
1400000US06037121600,Census Tract 1216; Los Angeles County; California,2604,1273,9,99,749,6,664,2604,815,1789,1031,2604,48.9,0.3,3.8,5.9,28.8,0.2,25.5,31.3,68.7
1400000US06037121801,Census Tract 1218.01; Los Angeles County; California,4302,2217,11,48,192,8,3164,4302,3442,860,562,4302,51.5,0.3,1.1,1.2,4.5,0.2,73.5,80,20
1400000US06037121802,Census Tract 1218.02; Los Angeles County; California,3192,1728,211,45,261,11,1753,3192,2131,1061,621,3192,54.1,6.6,1.4,1.6,8.2,0.3,54.9,66.8,33.2
1400000US06037121900,Census Tract 1219; Los Angeles County; California,3329,2318,25,57,92,0,2215,3329,2662,667,563,3329,69.6,0.8,1.7,2.8,2.8,0,66.5,80,20
1400000US06037122000,Census Tract 1220; Los Angeles County; California,5326,3354,19,219,697,0,1995,5326,2262,3064,2329,5326,63,0.4,4.1,5.6,13.1,0,37.5,42.5,57.5
1400000US06037122120,Census Tract 1221.20; Los Angeles County; California,4387,2701,279,183,132,38,2443,4387,3321,1066,627,4387,61.6,6.4,4.2,4.9,3,0.9,55.7,75.7,24.3
1400000US06037122121,Census Tract 1221.21; Los Angeles County; California,2726,1592,81,130,206,1,1658,2726,2108,618,316,2726,58.4,3,4.8,5,7.6,0,60.8,77.3,22.7
1400000US06037122122,Census Tract 1221.22; Los Angeles County; California,2562,1657,200,54,39,0,1804,2562,2193,369,189,2562,64.7,7.8,2.1,1.7,1.5,0,70.4,85.6,14.4
1400000US06037122200,Census Tract 1222; Los Angeles County; California,3625,2275,16,75,206,7,2400,3625,2920,705,475,3625,62.8,0.4,2.1,2.5,5.7,0.2,66.2,80.6,19.4
1400000US06037122410,Census Tract 1224.10; Los Angeles County; California,4083,2600,179,22,285,0,2587,4083,3376,707,283,4083,63.7,4.4,0.5,0.8,7,0,63.4,82.7,17.3
1400000US06037122420,Census Tract 1224.20; Los Angeles County; California,5328,2670,50,435,175,0,3929,5328,4671,657,416,5328,50.1,0.9,8.2,5.4,3.3,0,73.7,87.7,12.3
1400000US06037123010,Census Tract 1230.10; Los Angeles County; California,3828,2263,53,46,85,95,2536,3828,3276,552,340,3828,59.1,1.4,1.2,1.4,2.2,2.5,66.2,85.6,14.4
1400000US06037123020,Census Tract 1230.20; Los Angeles County; California,2804,1772,72,139,145,0,1597,2804,2096,708,447,2804,63.2,2.6,5,4.5,5.2,0,57,74.8,25.2
1400000US06037123103,Census Tract 1231.03; Los Angeles County; California,3893,2092,334,254,260,0,1581,3893,2081,1812,1175,3893,53.7,8.6,6.5,6.1,6.7,0,40.6,53.5,46.5
1400000US06037123104,Census Tract 1231.04; Los Angeles County; California,4700,2485,370,205,693,130,1809,4700,2240,2460,1526,4700,52.9,7.9,4.4,4,14.7,2.8,38.5,47.7,52.3
1400000US06037123203,Census Tract 1232.03; Los Angeles County; California,2926,1744,78,138,216,0,1525,2926,2063,863,555,2926,59.6,2.7,4.7,4.9,7.4,0,52.1,70.5,29.5
1400000US06037123204,Census Tract 1232.04; Los Angeles County; California,3333,2021,81,46,170,0,1751,3333,2509,824,570,3333,60.6,2.4,1.4,1.6,5.1,0,52.5,75.3,24.7
1400000US06037123205,Census Tract 1232.05; Los Angeles County; California,2834,1893,51,60,184,0,1641,2834,2153,681,506,2834,66.8,1.8,2.1,2,6.5,0,57.9,76,24
1400000US06037123206,Census Tract 1232.06; Los Angeles County; California,2470,1330,51,138,19,0,1656,2470,2082,388,224,2470,53.8,2.1,5.6,4.2,0.8,0,67,84.3,15.7
1400000US06037123301,Census Tract 1233.01; Los Angeles County; California,3956,2194,336,207,924,0,1045,3956,1380,2576,1327,3956,55.5,8.5,5.2,5.4,23.4,0,26.4,34.9,65.1
1400000US06037123303,Census Tract 1233.03; Los Angeles County; California,2842,1771,145,83,156,22,1141,2842,1529,1313,1062,2842,62.3,5.1,2.9,2.4,5.5,0.8,40.1,53.8,46.2
1400000US06037123304,Census Tract 1233.04; Los Angeles County; California,4435,3095,235,76,276,0,1396,4435,1905,2530,2052,4435,69.8,5.3,1.7,1.4,6.2,0,31.5,43,57
1400000US06037123410,Census Tract 1234.10; Los Angeles County; California,3469,1825,32,31,286,52,1620,3469,1747,1722,1368,3469,52.6,0.9,0.9,1.2,8.2,1.5,46.7,50.4,49.6
1400000US06037123420,Census Tract 1234.20; Los Angeles County; California,4453,2888,246,80,255,0,1565,4453,2501,1952,1539,4453,64.9,5.5,1.8,2.1,5.7,0,35.1,56.2,43.8
1400000US06037123510,Census Tract 1235.10; Los Angeles County; California,4652,3097,100,37,600,4,1234,4652,2134,2518,1800,4652,66.6,2.1,0.8,0.9,12.9,0.1,26.5,45.9,54.1
1400000US06037123520,Census Tract 1235.20; Los Angeles County; California,2488,1692,78,144,138,9,1106,2488,1326,1162,886,2488,68,3.1,5.8,4.5,5.5,0.4,44.5,53.3,46.7
1400000US06037123601,Census Tract 1236.01; Los Angeles County; California,5498,4206,268,0,376,0,1840,5498,2173,3325,2697,5498,76.5,4.9,0,0.8,6.8,0,33.5,39.5,60.5
1400000US06037123602,Census Tract 1236.02; Los Angeles County; California,3099,2425,174,142,167,0,885,3099,1006,2093,1670,3099,78.3,5.6,4.6,4.3,5.4,0,28.6,32.5,67.5
1400000US06037123700,Census Tract 1237; Los Angeles County; California,3827,2812,617,46,461,0,765,3827,797,3030,2064,3827,73.5,16.1,1.2,1.1,12,0,20,20.8,79.2
1400000US06037123800,Census Tract 1238; Los Angeles County; California,5552,4518,92,92,563,0,1067,5552,1211,4341,3518,5552,81.4,1.7,1.7,1.7,10.1,0,19.2,21.8,78.2
1400000US06037123901,Census Tract 1239.01; Los Angeles County; California,4369,2893,377,19,254,23,2029,4369,2264,2105,1513,4369,66.2,8.6,0.4,0.6,5.8,0.5,46.4,51.8,48.2
1400000US06037123902,Census Tract 1239.02; Los Angeles County; California,2758,1891,187,47,298,0,726,2758,928,1830,1347,2758,68.6,6.8,1.7,1.7,10.8,0,26.3,33.6,66.4
1400000US06037124000,Census Tract 1240; Los Angeles County; California,4502,3812,365,103,563,71,414,4502,456,4046,3184,4502,84.7,8.1,2.3,1.8,12.5,1.6,9.2,10.1,89.9
1400000US06037124102,Census Tract 1241.02; Los Angeles County; California,3653,1822,429,0,755,0,1118,3653,1346,2307,1129,3653,49.9,11.7,0,1.2,20.7,0,30.6,36.8,63.2
1400000US06037124103,Census Tract 1241.03; Los Angeles County; California,1891,1068,41,14,225,0,803,1891,1187,704,438,1891,56.5,2.2,0.7,1.1,11.9,0,42.5,62.8,37.2
1400000US06037124104,Census Tract 1241.04; Los Angeles County; California,2777,1556,295,42,47,0,1640,2777,1821,956,674,2777,56,10.6,1.5,1.9,1.7,0,59.1,65.6,34.4
1400000US06037124105,Census Tract 1241.05; Los Angeles County; California,2191,936,171,23,189,0,1090,2191,1292,899,530,2191,42.7,7.8,1,1.8,8.6,0,49.7,59,41
1400000US06037124201,Census Tract 1242.01; Los Angeles County; California,3445,1720,207,74,275,0,1841,3445,2221,1224,725,3445,49.9,6,2.1,3.2,8,0,53.4,64.5,35.5
1400000US06037124203,Census Tract 1242.03; Los Angeles County; California,2063,1034,69,72,209,0,980,2063,1168,895,547,2063,50.1,3.3,3.5,2.8,10.1,0,47.5,56.6,43.4
1400000US06037124204,Census Tract 1242.04; Los Angeles County; California,2537,1484,182,182,169,0,1178,2537,1342,1195,722,2537,58.5,7.2,7.2,6.8,6.7,0,46.4,52.9,47.1
1400000US06037124300,Census Tract 1243; Los Angeles County; California,3094,1859,140,55,259,0,1227,3094,1634,1460,1071,3094,60.1,4.5,1.8,1.5,8.4,0,39.7,52.8,47.2
1400000US06037124400,Census Tract 1244; Los Angeles County; California,4470,3828,78,13,165,0,1232,4470,1536,2934,2677,4470,85.6,1.7,0.3,0.4,3.7,0,27.6,34.4,65.6
1400000US06037124500,Census Tract 1245; Los Angeles County; California,2728,2180,168,7,238,0,651,2728,589,2139,1551,2728,79.9,6.2,0.3,0.3,8.7,0,23.9,21.6,78.4
1400000US06037124600,Census Tract 1246; Los Angeles County; California,2849,2581,42,104,219,0,360,2849,416,2433,2087,2849,90.6,1.5,3.7,3.2,7.7,0,12.6,14.6,85.4
1400000US06037124700,Census Tract 1247; Los Angeles County; California,5251,4255,538,63,457,49,411,5251,509,4742,3754,5251,81,10.2,1.2,1.4,8.7,0.9,7.8,9.7,90.3
1400000US06037124902,Census Tract 1249.02; Los Angeles County; California,3129,1922,450,113,555,0,575,3129,638,2491,1421,3129,61.4,14.4,3.6,3.3,17.7,0,18.4,20.4,79.6
1400000US06037124903,Census Tract 1249.03; Los Angeles County; California,3964,2816,785,52,344,70,720,3964,861,3103,1976,3964,71,19.8,1.3,1.1,8.7,1.8,18.2,21.7,78.3
1400000US06037125101,Census Tract 1251.01; Los Angeles County; California,4465,2609,1110,90,692,0,830,4465,1071,3394,1733,4465,58.4,24.9,2,2.2,15.5,0,18.6,24,76
1400000US06037125102,Census Tract 1251.02; Los Angeles County; California,2053,1715,315,0,88,16,174,2053,238,1815,1444,2053,83.5,15.3,0,2,4.3,0.8,8.5,11.6,88.4
1400000US06037125200,Census Tract 1252; Los Angeles County; California,4203,3008,469,103,292,7,801,4203,1163,3040,2199,4203,71.6,11.2,2.5,2.2,6.9,0.2,19.1,27.7,72.3
1400000US06037125310,Census Tract 1253.10; Los Angeles County; California,4170,2378,959,4,458,0,922,4170,1248,2922,1569,4170,57,23,0.1,0.6,11,0,22.1,29.9,70.1
1400000US06037125321,Census Tract 1253.21; Los Angeles County; California,2840,2080,186,30,466,16,231,2840,881,1959,1398,2840,73.2,6.5,1.1,1.8,16.4,0.6,8.1,31,69
1400000US06037125322,Census Tract 1253.22; Los Angeles County; California,2090,1509,390,114,201,39,652,2090,846,1244,737,2090,72.2,18.7,5.5,6.4,9.6,1.9,31.2,40.5,59.5
1400000US06037125402,Census Tract 1254.02; Los Angeles County; California,3821,2471,503,82,407,82,843,3821,952,2869,1933,3821,64.7,13.2,2.1,2,10.7,2.1,22.1,24.9,75.1
1400000US06037125403,Census Tract 1254.03; Los Angeles County; California,2594,1604,446,90,281,8,621,2594,844,1750,1110,2594,61.8,17.2,3.5,4,10.8,0.3,23.9,32.5,67.5
1400000US06037125404,Census Tract 1254.04; Los Angeles County; California,3001,1548,1062,0,303,0,536,3001,582,2419,1057,3001,51.6,35.4,0,1.4,10.1,0,17.9,19.4,80.6
1400000US06037125501,Census Tract 1255.01; Los Angeles County; California,2969,2155,388,45,366,0,323,2969,552,2417,1735,2969,72.6,13.1,1.5,2,12.3,0,10.9,18.6,81.4
1400000US06037125502,Census Tract 1255.02; Los Angeles County; California,3696,2527,368,255,301,0,670,3696,851,2845,2137,3696,68.4,10,6.9,4.5,8.1,0,18.1,23,77
1400000US06037125600,Census Tract 1256; Los Angeles County; California,2990,2138,257,16,369,28,568,2990,632,2358,1657,2990,71.5,8.6,0.5,0.7,12.3,0.9,19,21.1,78.9
1400000US06037127102,Census Tract 1271.02; Los Angeles County; California,5292,3111,450,111,223,0,3058,5292,3543,1749,1153,5292,58.8,8.5,2.1,3.1,4.2,0,57.8,67,33
1400000US06037127103,Census Tract 1271.03; Los Angeles County; California,3354,1550,410,97,442,16,1601,3354,1798,1556,752,3354,46.2,12.2,2.9,2.2,13.2,0.5,47.7,53.6,46.4
1400000US06037127104,Census Tract 1271.04; Los Angeles County; California,4327,2997,158,13,318,0,1584,4327,2565,1762,1324,4327,69.3,3.7,0.3,0.5,7.3,0,36.6,59.3,40.7
1400000US06037127210,Census Tract 1272.10; Los Angeles County; California,5434,2624,537,212,780,14,2355,5434,3100,2334,1052,5434,48.3,9.9,3.9,3.4,14.4,0.3,43.3,57,43
1400000US06037127220,Census Tract 1272.20; Los Angeles County; California,4750,2135,221,45,687,0,2844,4750,3350,1400,542,4750,44.9,4.7,0.9,1.5,14.5,0,59.9,70.5,29.5
1400000US06037127300,Census Tract 1273; Los Angeles County; California,4301,2572,371,118,512,18,2044,4301,2443,1858,903,4301,59.8,8.6,2.7,1.8,11.9,0.4,47.5,56.8,43.2
1400000US06037127400,Census Tract 1274; Los Angeles County; California,5638,2599,160,142,294,13,3621,5638,4213,1425,854,5638,46.1,2.8,2.5,2,5.2,0.2,64.2,74.7,25.3
1400000US06037127520,Census Tract 1275.20; Los Angeles County; California,4868,1380,228,110,257,0,3344,4868,4038,830,345,4868,28.3,4.7,2.3,3,5.3,0,68.7,82.9,17.1
1400000US06037127603,Census Tract 1276.03; Los Angeles County; California,2873,1459,167,52,217,0,1770,2873,2311,562,139,2873,50.8,5.8,1.8,1.7,7.6,0,61.6,80.4,19.6
1400000US06037127604,Census Tract 1276.04; Los Angeles County; California,3151,1811,299,96,274,13,1272,3151,1597,1554,957,3151,57.5,9.5,3,3.4,8.7,0.4,40.4,50.7,49.3
1400000US06037127605,Census Tract 1276.05; Los Angeles County; California,3682,1585,307,67,47,0,2338,3682,2532,1150,706,3682,43,8.3,1.8,2.2,1.3,0,63.5,68.8,31.2
1400000US06037127606,Census Tract 1276.06; Los Angeles County; California,3218,1386,149,7,440,0,1781,3218,1907,1311,733,3218,43.1,4.6,0.2,0.4,13.7,0,55.3,59.3,40.7
1400000US06037127711,Census Tract 1277.11; Los Angeles County; California,3231,1934,170,21,448,0,1229,3231,1714,1517,913,3231,59.9,5.3,0.6,0.8,13.9,0,38,53,47
1400000US06037127712,Census Tract 1277.12; Los Angeles County; California,4047,2893,343,7,378,23,2007,4047,2509,1538,866,4047,71.5,8.5,0.2,0.3,9.3,0.6,49.6,62,38
1400000US06037127803,Census Tract 1278.03; Los Angeles County; California,5002,2272,268,180,811,0,2340,5002,2822,2180,1077,5002,45.4,5.4,3.6,3.3,16.2,0,46.8,56.4,43.6
1400000US06037127804,Census Tract 1278.04; Los Angeles County; California,4433,1889,221,122,669,324,2161,4433,2325,2108,952,4433,42.6,5,2.8,2.1,15.1,7.3,48.7,52.4,47.6
1400000US06037127805,Census Tract 1278.05; Los Angeles County; California,3514,1823,207,84,112,0,2227,3514,2322,1192,783,3514,51.9,5.9,2.4,3.1,3.2,0,63.4,66.1,33.9
1400000US06037127806,Census Tract 1278.06; Los Angeles County; California,3729,1996,255,84,342,0,1970,3729,2480,1249,595,3729,53.5,6.8,2.3,2.2,9.2,0,52.8,66.5,33.5
1400000US06037127910,Census Tract 1279.10; Los Angeles County; California,5072,1927,316,204,398,10,3230,5072,3650,1422,688,5072,38,6.2,4,3,7.8,0.2,63.7,72,28
1400000US06037127920,Census Tract 1279.20; Los Angeles County; California,4385,2911,108,24,216,11,1668,4385,1885,2500,2218,4385,66.4,2.5,0.5,0.6,4.9,0.3,38,43,57
