geoid,name,B01003001,"B01003001, Error"
15000US060372652032,"BG 2, Tract 2652.03, Los Angeles, CA",1276,241
15000US060372652041,"BG 1, Tract 2652.04, Los Angeles, CA",1466,409
15000US060372653011,"BG 1, Tract 2653.01, Los Angeles, CA",12987,513
15000US060372653012,"BG 2, Tract 2653.01, Los Angeles, CA",0,14
15000US060372653031,"BG 1, Tract 2653.03, Los Angeles, CA",1581,484
15000US060372653032,"BG 2, Tract 2653.03, Los Angeles, CA",1284,397
15000US060372653033,"BG 3, Tract 2653.03, Los Angeles, CA",1603,473
15000US060372653041,"BG 1, Tract 2653.04, Los Angeles, CA",2272,367
15000US060372653042,"BG 2, Tract 2653.04, Los Angeles, CA",816,338
15000US060372653061,"BG 1, Tract 2653.06, Los Angeles, CA",1806,309
15000US060372653071,"BG 1, Tract 2653.07, Los Angeles, CA",1102,263
15000US060372653072,"BG 2, Tract 2653.07, Los Angeles, CA",1305,495
15000US060372654101,"BG 1, Tract 2654.10, Los Angeles, CA",882,157
15000US060372654102,"BG 2, Tract 2654.10, Los Angeles, CA",844,364
15000US060372654201,"BG 1, Tract 2654.20, Los Angeles, CA",743,202
15000US060372654202,"BG 2, Tract 2654.20, Los Angeles, CA",893,242
15000US060372655211,"BG 1, Tract 2655.21, Los Angeles, CA",764,182
15000US060372655212,"BG 2, Tract 2655.21, Los Angeles, CA",821,175
15000US060372655221,"BG 1, Tract 2655.22, Los Angeles, CA",796,388
15000US060372655222,"BG 2, Tract 2655.22, Los Angeles, CA",1536,376
15000US060372655231,"BG 1, Tract 2655.23, Los Angeles, CA",806,220
15000US060372655232,"BG 2, Tract 2655.23, Los Angeles, CA",1480,814
15000US060372655241,"BG 1, Tract 2655.24, Los Angeles, CA",786,291
15000US060372655242,"BG 2, Tract 2655.24, Los Angeles, CA",1982,348
15000US060372656011,"BG 1, Tract 2656.01, Los Angeles, CA",1161,454
15000US060372656012,"BG 2, Tract 2656.01, Los Angeles, CA",1884,385
15000US060372656021,"BG 1, Tract 2656.02, Los Angeles, CA",1025,409
15000US060372656022,"BG 2, Tract 2656.02, Los Angeles, CA",2032,393
15000US060372657011,"BG 1, Tract 2657.01, Los Angeles, CA",1845,212
15000US060372657021,"BG 1, Tract 2657.02, Los Angeles, CA",1626,417
15000US060372657022,"BG 2, Tract 2657.02, Los Angeles, CA",623,282
15000US060372657023,"BG 3, Tract 2657.02, Los Angeles, CA",858,737
15000US060372671011,"BG 1, Tract 2671.01, Los Angeles, CA",2169,576
15000US060372671012,"BG 2, Tract 2671.01, Los Angeles, CA",722,204
15000US060372671021,"BG 1, Tract 2671.02, Los Angeles, CA",587,234
15000US060372671022,"BG 2, Tract 2671.02, Los Angeles, CA",2370,521
15000US060372672011,"BG 1, Tract 2672.01, Los Angeles, CA",1074,295
15000US060372672012,"BG 2, Tract 2672.01, Los Angeles, CA",848,367
15000US060372672013,"BG 3, Tract 2672.01, Los Angeles, CA",910,264
15000US060372672021,"BG 1, Tract 2672.02, Los Angeles, CA",1896,556
15000US060372672022,"BG 2, Tract 2672.02, Los Angeles, CA",1176,366
15000US060372672023,"BG 3, Tract 2672.02, Los Angeles, CA",707,295
15000US060372673001,"BG 1, Tract 2673, Los Angeles, CA",966,451
15000US060372673002,"BG 2, Tract 2673, Los Angeles, CA",1558,704
15000US060372673003,"BG 3, Tract 2673, Los Angeles, CA",1631,422
15000US060372674031,"BG 1, Tract 2674.03, Los Angeles, CA",981,286
15000US060372674032,"BG 2, Tract 2674.03, Los Angeles, CA",991,276
15000US060372674033,"BG 3, Tract 2674.03, Los Angeles, CA",1587,1092
15000US060372674041,"BG 1, Tract 2674.04, Los Angeles, CA",975,336
15000US060372674042,"BG 2, Tract 2674.04, Los Angeles, CA",2572,526
15000US060372674051,"BG 1, Tract 2674.05, Los Angeles, CA",881,231
15000US060372674052,"BG 2, Tract 2674.05, Los Angeles, CA",1542,339
15000US060372674061,"BG 1, Tract 2674.06, Los Angeles, CA",1932,283
15000US060372675021,"BG 1, Tract 2675.02, Los Angeles, CA",1560,326
15000US060372675022,"BG 2, Tract 2675.02, Los Angeles, CA",1721,342
15000US060372675031,"BG 1, Tract 2675.03, Los Angeles, CA",2216,790
15000US060372675041,"BG 1, Tract 2675.04, Los Angeles, CA",1526,373
15000US060372675042,"BG 2, Tract 2675.04, Los Angeles, CA",2042,529
15000US060372676001,"BG 1, Tract 2676, Los Angeles, CA",1035,303
15000US060372676002,"BG 2, Tract 2676, Los Angeles, CA",507,253
15000US060372676003,"BG 3, Tract 2676, Los Angeles, CA",927,291
15000US060372677001,"BG 1, Tract 2677, Los Angeles, CA",1605,324
15000US060372677002,"BG 2, Tract 2677, Los Angeles, CA",2148,490
15000US060372678001,"BG 1, Tract 2678, Los Angeles, CA",679,263
15000US060372678002,"BG 2, Tract 2678, Los Angeles, CA",615,225
15000US060372678003,"BG 3, Tract 2678, Los Angeles, CA",2189,334
15000US060372679011,"BG 1, Tract 2679.01, Los Angeles, CA",1922,604
15000US060372679012,"BG 2, Tract 2679.01, Los Angeles, CA",1184,340
15000US060372679021,"BG 1, Tract 2679.02, Los Angeles, CA",1045,261
15000US060372679022,"BG 2, Tract 2679.02, Los Angeles, CA",1165,285
15000US060372679023,"BG 3, Tract 2679.02, Los Angeles, CA",1399,320
15000US060372690001,"BG 1, Tract 2690, Los Angeles, CA",739,309
15000US060372690002,"BG 2, Tract 2690, Los Angeles, CA",990,505
15000US060372690003,"BG 3, Tract 2690, Los Angeles, CA",859,388
15000US060372690004,"BG 4, Tract 2690, Los Angeles, CA",1398,413
15000US060372690005,"BG 5, Tract 2690, Los Angeles, CA",881,241
15000US060372691001,"BG 1, Tract 2691, Los Angeles, CA",1103,369
15000US060372691002,"BG 2, Tract 2691, Los Angeles, CA",598,389
15000US060372691003,"BG 3, Tract 2691, Los Angeles, CA",873,345
15000US060372691004,"BG 4, Tract 2691, Los Angeles, CA",1690,887
15000US060372693001,"BG 1, Tract 2693, Los Angeles, CA",971,328
15000US060372693002,"BG 2, Tract 2693, Los Angeles, CA",719,232
15000US060372693003,"BG 3, Tract 2693, Los Angeles, CA",788,227
15000US060372693004,"BG 4, Tract 2693, Los Angeles, CA",647,201
15000US060372693005,"BG 5, Tract 2693, Los Angeles, CA",646,288
15000US060372695001,"BG 1, Tract 2695, Los Angeles, CA",625,213
15000US060372695002,"BG 2, Tract 2695, Los Angeles, CA",675,235
15000US060372695003,"BG 3, Tract 2695, Los Angeles, CA",2076,546
15000US060372695004,"BG 4, Tract 2695, Los Angeles, CA",826,283
15000US060372696011,"BG 1, Tract 2696.01, Los Angeles, CA",1143,529
15000US060372696012,"BG 2, Tract 2696.01, Los Angeles, CA",1214,557
15000US060372696013,"BG 3, Tract 2696.01, Los Angeles, CA",1108,479
15000US060372696021,"BG 1, Tract 2696.02, Los Angeles, CA",1495,493
15000US060372696022,"BG 2, Tract 2696.02, Los Angeles, CA",722,359
15000US060372697001,"BG 1, Tract 2697, Los Angeles, CA",990,353
15000US060372697002,"BG 2, Tract 2697, Los Angeles, CA",955,299
15000US060372697003,"BG 3, Tract 2697, Los Angeles, CA",1105,356
15000US060372697004,"BG 4, Tract 2697, Los Angeles, CA",808,310
15000US060372698001,"BG 1, Tract 2698, Los Angeles, CA",1471,372
15000US060372698002,"BG 2, Tract 2698, Los Angeles, CA",1669,344
15000US060372699031,"BG 1, Tract 2699.03, Los Angeles, CA",1315,333
15000US060372699032,"BG 2, Tract 2699.03, Los Angeles, CA",2172,370
15000US060372699051,"BG 1, Tract 2699.05, Los Angeles, CA",977,225
15000US060372699052,"BG 2, Tract 2699.05, Los Angeles, CA",1257,221
15000US060372699061,"BG 1, Tract 2699.06, Los Angeles, CA",1574,569
15000US060372699062,"BG 2, Tract 2699.06, Los Angeles, CA",1424,237
15000US060372699071,"BG 1, Tract 2699.07, Los Angeles, CA",1349,284
15000US060372699072,"BG 2, Tract 2699.07, Los Angeles, CA",1204,283
15000US060372699081,"BG 1, Tract 2699.08, Los Angeles, CA",1342,312
15000US060372699082,"BG 2, Tract 2699.08, Los Angeles, CA",574,151
15000US060372699091,"BG 1, Tract 2699.09, Los Angeles, CA",583,315
15000US060372699092,"BG 2, Tract 2699.09, Los Angeles, CA",1505,558
15000US060372701011,"BG 1, Tract 2701.01, Los Angeles, CA",912,346
15000US060372701012,"BG 2, Tract 2701.01, Los Angeles, CA",884,238
15000US060372701021,"BG 1, Tract 2701.02, Los Angeles, CA",544,252
15000US060372701022,"BG 2, Tract 2701.02, Los Angeles, CA",1610,517
15000US060372702001,"BG 1, Tract 2702, Los Angeles, CA",1237,418
15000US060372702002,"BG 2, Tract 2702, Los Angeles, CA",921,442
15000US060372702003,"BG 3, Tract 2702, Los Angeles, CA",1448,399
15000US060372703001,"BG 1, Tract 2703, Los Angeles, CA",978,244
15000US060372703002,"BG 2, Tract 2703, Los Angeles, CA",1582,401
15000US060372711001,"BG 1, Tract 2711, Los Angeles, CA",880,208
15000US060372711002,"BG 2, Tract 2711, Los Angeles, CA",508,178
15000US060372711003,"BG 3, Tract 2711, Los Angeles, CA",929,276
15000US060372712001,"BG 1, Tract 2712, Los Angeles, CA",1135,291
15000US060372712002,"BG 2, Tract 2712, Los Angeles, CA",1360,480
15000US060372713001,"BG 1, Tract 2713, Los Angeles, CA",711,220
15000US060372713002,"BG 2, Tract 2713, Los Angeles, CA",1408,494
15000US060372713003,"BG 3, Tract 2713, Los Angeles, CA",1322,385
15000US060372713004,"BG 4, Tract 2713, Los Angeles, CA",1775,635
15000US060372714001,"BG 1, Tract 2714, Los Angeles, CA",704,314
15000US060372714002,"BG 2, Tract 2714, Los Angeles, CA",1092,246
15000US060372714003,"BG 3, Tract 2714, Los Angeles, CA",1407,300
15000US060372715001,"BG 1, Tract 2715, Los Angeles, CA",1101,316
15000US060372715002,"BG 2, Tract 2715, Los Angeles, CA",450,125
15000US060372715003,"BG 3, Tract 2715, Los Angeles, CA",1377,414
15000US060372716001,"BG 1, Tract 2716, Los Angeles, CA",790,209
15000US060372716002,"BG 2, Tract 2716, Los Angeles, CA",1010,257
15000US060372716003,"BG 3, Tract 2716, Los Angeles, CA",1034,428
15000US060372716004,"BG 4, Tract 2716, Los Angeles, CA",2536,430
15000US060372717021,"BG 1, Tract 2717.02, Los Angeles, CA",1460,359
15000US060372717022,"BG 2, Tract 2717.02, Los Angeles, CA",1112,266
15000US060372717023,"BG 3, Tract 2717.02, Los Angeles, CA",1721,279
15000US060372717031,"BG 1, Tract 2717.03, Los Angeles, CA",1320,377
15000US060372717032,"BG 2, Tract 2717.03, Los Angeles, CA",730,237
15000US060372717033,"BG 3, Tract 2717.03, Los Angeles, CA",704,225
15000US060372717041,"BG 1, Tract 2717.04, Los Angeles, CA",692,306
15000US060372717042,"BG 2, Tract 2717.04, Los Angeles, CA",2290,982
15000US060372718011,"BG 1, Tract 2718.01, Los Angeles, CA",1124,420
15000US060372718012,"BG 2, Tract 2718.01, Los Angeles, CA",1632,440
15000US060372718013,"BG 3, Tract 2718.01, Los Angeles, CA",612,263
15000US060372718031,"BG 1, Tract 2718.03, Los Angeles, CA",1037,321
15000US060372718032,"BG 2, Tract 2718.03, Los Angeles, CA",2151,529
15000US060372718041,"BG 1, Tract 2718.04, Los Angeles, CA",1082,283
15000US060372718042,"BG 2, Tract 2718.04, Los Angeles, CA",1211,327
15000US060372719011,"BG 1, Tract 2719.01, Los Angeles, CA",1159,386
15000US060372719012,"BG 2, Tract 2719.01, Los Angeles, CA",1439,327
15000US060372719013,"BG 3, Tract 2719.01, Los Angeles, CA",760,511
15000US060372719021,"BG 1, Tract 2719.02, Los Angeles, CA",623,241
15000US060372719022,"BG 2, Tract 2719.02, Los Angeles, CA",1349,277
15000US060372719023,"BG 3, Tract 2719.02, Los Angeles, CA",2015,398
15000US060372721001,"BG 1, Tract 2721, Los Angeles, CA",808,222
15000US060372721002,"BG 2, Tract 2721, Los Angeles, CA",817,284
15000US060372721003,"BG 3, Tract 2721, Los Angeles, CA",925,249
15000US060372721004,"BG 4, Tract 2721, Los Angeles, CA",1168,516
15000US060372721005,"BG 5, Tract 2721, Los Angeles, CA",723,330
15000US060372722011,"BG 1, Tract 2722.01, Los Angeles, CA",1260,317
15000US060372722012,"BG 2, Tract 2722.01, Los Angeles, CA",762,189
15000US060372722021,"BG 1, Tract 2722.02, Los Angeles, CA",703,179
15000US060372722022,"BG 2, Tract 2722.02, Los Angeles, CA",2331,521
15000US060372723011,"BG 1, Tract 2723.01, Los Angeles, CA",562,171
15000US060372723012,"BG 2, Tract 2723.01, Los Angeles, CA",1181,326
15000US060372723013,"BG 3, Tract 2723.01, Los Angeles, CA",1522,448
15000US060372723021,"BG 1, Tract 2723.02, Los Angeles, CA",2521,478
15000US060372723022,"BG 2, Tract 2723.02, Los Angeles, CA",1258,229
15000US060372731001,"BG 1, Tract 2731, Los Angeles, CA",613,213
15000US060372731002,"BG 2, Tract 2731, Los Angeles, CA",1541,398
15000US060372731003,"BG 3, Tract 2731, Los Angeles, CA",872,279
15000US060372732001,"BG 1, Tract 2732, Los Angeles, CA",468,151
15000US060372732002,"BG 2, Tract 2732, Los Angeles, CA",791,234
15000US060372732003,"BG 3, Tract 2732, Los Angeles, CA",553,239
15000US060372732004,"BG 4, Tract 2732, Los Angeles, CA",966,341
15000US060372733001,"BG 1, Tract 2733, Los Angeles, CA",1808,424
15000US060372733002,"BG 2, Tract 2733, Los Angeles, CA",461,268
15000US060372733003,"BG 3, Tract 2733, Los Angeles, CA",588,286
15000US060372734031,"BG 1, Tract 2734.03, Los Angeles, CA",745,257
15000US060372734032,"BG 2, Tract 2734.03, Los Angeles, CA",615,198
15000US060372734041,"BG 1, Tract 2734.04, Los Angeles, CA",935,335
15000US060372734042,"BG 2, Tract 2734.04, Los Angeles, CA",573,217
15000US060372735021,"BG 1, Tract 2735.02, Los Angeles, CA",913,298
15000US060372735022,"BG 2, Tract 2735.02, Los Angeles, CA",936,244
15000US060372735023,"BG 3, Tract 2735.02, Los Angeles, CA",722,173
15000US060372736001,"BG 1, Tract 2736, Los Angeles, CA",712,240
15000US060372736002,"BG 2, Tract 2736, Los Angeles, CA",636,212
15000US060372736003,"BG 3, Tract 2736, Los Angeles, CA",790,275
15000US060372737001,"BG 1, Tract 2737, Los Angeles, CA",596,189
15000US060372737002,"BG 2, Tract 2737, Los Angeles, CA",1029,348
15000US060372737003,"BG 3, Tract 2737, Los Angeles, CA",1126,297
15000US060372738001,"BG 1, Tract 2738, Los Angeles, CA",1706,308
15000US060372738002,"BG 2, Tract 2738, Los Angeles, CA",629,188
15000US060372738003,"BG 3, Tract 2738, Los Angeles, CA",610,225
15000US060372739021,"BG 1, Tract 2739.02, Los Angeles, CA",1068,332
15000US060372739022,"BG 2, Tract 2739.02, Los Angeles, CA",559,261
15000US060372739023,"BG 3, Tract 2739.02, Los Angeles, CA",818,496
15000US060372739024,"BG 4, Tract 2739.02, Los Angeles, CA",847,357
15000US060372739025,"BG 5, Tract 2739.02, Los Angeles, CA",946,299
15000US060372741001,"BG 1, Tract 2741, Los Angeles, CA",1016,403
15000US060372741002,"BG 2, Tract 2741, Los Angeles, CA",703,371
15000US060372741003,"BG 3, Tract 2741, Los Angeles, CA",628,274
15000US060372741004,"BG 4, Tract 2741, Los Angeles, CA",2018,829
15000US060372742021,"BG 1, Tract 2742.02, Los Angeles, CA",1803,403
15000US060372742022,"BG 2, Tract 2742.02, Los Angeles, CA",632,239
15000US060372742023,"BG 3, Tract 2742.02, Los Angeles, CA",656,279
15000US060372742024,"BG 4, Tract 2742.02, Los Angeles, CA",767,291
15000US060372751011,"BG 1, Tract 2751.01, Los Angeles, CA",935,147
15000US060372751021,"BG 1, Tract 2751.02, Los Angeles, CA",655,176
15000US060372751022,"BG 2, Tract 2751.02, Los Angeles, CA",2283,900
15000US060372751023,"BG 3, Tract 2751.02, Los Angeles, CA",1105,351
15000US060372752001,"BG 1, Tract 2752, Los Angeles, CA",1400,375
15000US060372752002,"BG 2, Tract 2752, Los Angeles, CA",1054,278
15000US060372752003,"BG 3, Tract 2752, Los Angeles, CA",1339,484
15000US060372753111,"BG 1, Tract 2753.11, Los Angeles, CA",936,263
15000US060372753112,"BG 2, Tract 2753.11, Los Angeles, CA",1196,495
15000US060372753113,"BG 3, Tract 2753.11, Los Angeles, CA",1152,393
15000US060372753114,"BG 4, Tract 2753.11, Los Angeles, CA",1521,381
15000US060372753121,"BG 1, Tract 2753.12, Los Angeles, CA",2042,203
15000US060372753131,"BG 1, Tract 2753.13, Los Angeles, CA",1994,779
15000US060372753132,"BG 2, Tract 2753.13, Los Angeles, CA",1589,406
15000US060372754001,"BG 1, Tract 2754, Los Angeles, CA",1238,299
15000US060372754002,"BG 2, Tract 2754, Los Angeles, CA",1371,632
15000US060372754003,"BG 3, Tract 2754, Los Angeles, CA",1878,491
15000US060372755001,"BG 1, Tract 2755, Los Angeles, CA",834,283
15000US060372755002,"BG 2, Tract 2755, Los Angeles, CA",650,255
15000US060372755003,"BG 3, Tract 2755, Los Angeles, CA",846,357
15000US060372755004,"BG 4, Tract 2755, Los Angeles, CA",2772,841
15000US060372756031,"BG 1, Tract 2756.03, Los Angeles, CA",823,183
15000US060372756032,"BG 2, Tract 2756.03, Los Angeles, CA",1242,379
15000US060372756033,"BG 3, Tract 2756.03, Los Angeles, CA",713,213
15000US060372756041,"BG 1, Tract 2756.04, Los Angeles, CA",1829,643
15000US060372756042,"BG 2, Tract 2756.04, Los Angeles, CA",1346,932
15000US060372756043,"BG 3, Tract 2756.04, Los Angeles, CA",7217,817
15000US060372756051,"BG 1, Tract 2756.05, Los Angeles, CA",1143,312
15000US060372756052,"BG 2, Tract 2756.05, Los Angeles, CA",1735,429
15000US060372760001,"BG 1, Tract 2760, Los Angeles, CA",2398,532
15000US060372760002,"BG 2, Tract 2760, Los Angeles, CA",1165,353
15000US060372760003,"BG 3, Tract 2760, Los Angeles, CA",968,341
15000US060372760004,"BG 4, Tract 2760, Los Angeles, CA",1181,347
15000US060372760005,"BG 5, Tract 2760, Los Angeles, CA",970,436
15000US060372761011,"BG 1, Tract 2761.01, Los Angeles, CA",2518,554
15000US060372761012,"BG 2, Tract 2761.01, Los Angeles, CA",906,363
15000US060372761021,"BG 1, Tract 2761.02, Los Angeles, CA",2422,507
15000US060372761022,"BG 2, Tract 2761.02, Los Angeles, CA",943,364
15000US060372764001,"BG 1, Tract 2764, Los Angeles, CA",759,266
15000US060372764002,"BG 2, Tract 2764, Los Angeles, CA",567,194
15000US060372764003,"BG 3, Tract 2764, Los Angeles, CA",1703,595
15000US060372764004,"BG 4, Tract 2764, Los Angeles, CA",688,262
15000US060372764005,"BG 5, Tract 2764, Los Angeles, CA",731,292
15000US060372765001,"BG 1, Tract 2765, Los Angeles, CA",1753,241
15000US060372765002,"BG 2, Tract 2765, Los Angeles, CA",2278,216
15000US060372765003,"BG 3, Tract 2765, Los Angeles, CA",1477,320
15000US060372766011,"BG 1, Tract 2766.01, Los Angeles, CA",1189,327
15000US060372766012,"BG 2, Tract 2766.01, Los Angeles, CA",1125,294
15000US060372766013,"BG 3, Tract 2766.01, Los Angeles, CA",783,209
15000US060372766014,"BG 4, Tract 2766.01, Los Angeles, CA",1004,294
15000US060372766051,"BG 1, Tract 2766.05, Los Angeles, CA",1269,273
15000US060372766052,"BG 2, Tract 2766.05, Los Angeles, CA",1192,852
15000US060372766061,"BG 1, Tract 2766.06, Los Angeles, CA",1567,291
15000US060372766062,"BG 2, Tract 2766.06, Los Angeles, CA",1817,311
15000US060372766071,"BG 1, Tract 2766.07, Los Angeles, CA",1782,433
15000US060372766072,"BG 2, Tract 2766.07, Los Angeles, CA",1097,305
15000US060372766081,"BG 1, Tract 2766.08, Los Angeles, CA",1874,389
15000US060372770001,"BG 1, Tract 2770, Los Angeles, CA",1585,1072
15000US060372770002,"BG 2, Tract 2770, Los Angeles, CA",1177,334
15000US060372770003,"BG 3, Tract 2770, Los Angeles, CA",1347,444
15000US060372770004,"BG 4, Tract 2770, Los Angeles, CA",540,232
15000US060372770005,"BG 5, Tract 2770, Los Angeles, CA",1365,425
15000US060372771001,"BG 1, Tract 2771, Los Angeles, CA",741,200
15000US060372771002,"BG 2, Tract 2771, Los Angeles, CA",1276,611
15000US060372771003,"BG 3, Tract 2771, Los Angeles, CA",1268,286
15000US060372772001,"BG 1, Tract 2772, Los Angeles, CA",1035,250
15000US060372772002,"BG 2, Tract 2772, Los Angeles, CA",761,329
15000US060372774001,"BG 1, Tract 2774, Los Angeles, CA",0,14
15000US060372774002,"BG 2, Tract 2774, Los Angeles, CA",0,14
15000US060372780011,"BG 1, Tract 2780.01, Los Angeles, CA",1035,263
15000US060372780012,"BG 2, Tract 2780.01, Los Angeles, CA",1314,299
15000US060372781021,"BG 1, Tract 2781.02, Los Angeles, CA",703,236
15000US060372781022,"BG 2, Tract 2781.02, Los Angeles, CA",1350,314
15000US060372781023,"BG 3, Tract 2781.02, Los Angeles, CA",920,271
15000US060372911101,"BG 1, Tract 2911.10, Los Angeles, CA",1959,543
15000US060372911102,"BG 2, Tract 2911.10, Los Angeles, CA",2233,748
15000US060372911201,"BG 1, Tract 2911.20, Los Angeles, CA",2041,402
15000US060372911301,"BG 1, Tract 2911.30, Los Angeles, CA",975,339
15000US060372911302,"BG 2, Tract 2911.30, Los Angeles, CA",1506,380
15000US060372911303,"BG 3, Tract 2911.30, Los Angeles, CA",752,261
15000US060372912101,"BG 1, Tract 2912.10, Los Angeles, CA",1330,630
15000US060372912102,"BG 2, Tract 2912.10, Los Angeles, CA",2245,635
15000US060372912103,"BG 3, Tract 2912.10, Los Angeles, CA",1191,380
15000US060372912201,"BG 1, Tract 2912.20, Los Angeles, CA",847,345
15000US060372912202,"BG 2, Tract 2912.20, Los Angeles, CA",1449,382
15000US060372912203,"BG 3, Tract 2912.20, Los Angeles, CA",646,306
15000US060372913001,"BG 1, Tract 2913, Los Angeles, CA",1064,239
15000US060372913002,"BG 2, Tract 2913, Los Angeles, CA",1211,314
15000US060372913003,"BG 3, Tract 2913, Los Angeles, CA",750,189
15000US060372920011,"BG 1, Tract 2920.01, Los Angeles, CA",2885,506
15000US060372920012,"BG 2, Tract 2920.01, Los Angeles, CA",1626,599
15000US060372920021,"BG 1, Tract 2920.02, Los Angeles, CA",1037,268
15000US060372920022,"BG 2, Tract 2920.02, Los Angeles, CA",931,444
15000US060372932031,"BG 1, Tract 2932.03, Los Angeles, CA",2133,438
15000US060372932032,"BG 2, Tract 2932.03, Los Angeles, CA",652,241
15000US060372932041,"BG 1, Tract 2932.04, Los Angeles, CA",2371,1583
15000US060372932042,"BG 2, Tract 2932.04, Los Angeles, CA",1323,471
15000US060372932051,"BG 1, Tract 2932.05, Los Angeles, CA",1934,395
15000US060372932052,"BG 2, Tract 2932.05, Los Angeles, CA",1438,575
15000US060372932061,"BG 1, Tract 2932.06, Los Angeles, CA",1084,368
15000US060372932062,"BG 2, Tract 2932.06, Los Angeles, CA",1612,478
15000US060372933011,"BG 1, Tract 2933.01, Los Angeles, CA",2556,234
15000US060372933021,"BG 1, Tract 2933.02, Los Angeles, CA",2511,388
15000US060372933022,"BG 2, Tract 2933.02, Los Angeles, CA",1985,790
15000US060372933041,"BG 1, Tract 2933.04, Los Angeles, CA",2994,810
15000US060372933042,"BG 2, Tract 2933.04, Los Angeles, CA",1802,332
15000US060372933061,"BG 1, Tract 2933.06, Los Angeles, CA",1226,349
15000US060372933062,"BG 2, Tract 2933.06, Los Angeles, CA",1198,322
15000US060372933071,"BG 1, Tract 2933.07, Los Angeles, CA",1346,318
15000US060372933072,"BG 2, Tract 2933.07, Los Angeles, CA",1186,718
15000US060372941101,"BG 1, Tract 2941.10, Los Angeles, CA",2305,591
15000US060372941102,"BG 2, Tract 2941.10, Los Angeles, CA",747,352
15000US060372941103,"BG 3, Tract 2941.10, Los Angeles, CA",814,236
15000US060372941201,"BG 1, Tract 2941.20, Los Angeles, CA",1542,682
15000US060372941202,"BG 2, Tract 2941.20, Los Angeles, CA",1076,287
15000US060372942001,"BG 1, Tract 2942, Los Angeles, CA",1051,413
15000US060372942002,"BG 2, Tract 2942, Los Angeles, CA",1984,740
15000US060372942003,"BG 3, Tract 2942, Los Angeles, CA",1271,359
15000US060372943011,"BG 1, Tract 2943.01, Los Angeles, CA",1167,294
15000US060372943012,"BG 2, Tract 2943.01, Los Angeles, CA",1631,444
15000US060372943021,"BG 1, Tract 2943.02, Los Angeles, CA",2323,687
15000US060372943022,"BG 2, Tract 2943.02, Los Angeles, CA",2167,415
15000US060372944101,"BG 1, Tract 2944.10, Los Angeles, CA",1982,744
15000US060372944102,"BG 2, Tract 2944.10, Los Angeles, CA",3160,548
15000US060372944211,"BG 1, Tract 2944.21, Los Angeles, CA",822,223
15000US060372944212,"BG 2, Tract 2944.21, Los Angeles, CA",1020,466
15000US060372944213,"BG 3, Tract 2944.21, Los Angeles, CA",852,302
15000US060372945101,"BG 1, Tract 2945.10, Los Angeles, CA",1849,674
15000US060372945102,"BG 2, Tract 2945.10, Los Angeles, CA",2512,737
15000US060372945201,"BG 1, Tract 2945.20, Los Angeles, CA",1695,398
15000US060372945202,"BG 2, Tract 2945.20, Los Angeles, CA",1868,411
15000US060372946101,"BG 1, Tract 2946.10, Los Angeles, CA",1395,460
15000US060372946102,"BG 2, Tract 2946.10, Los Angeles, CA",2964,826
15000US060372946201,"BG 1, Tract 2946.20, Los Angeles, CA",1423,529
15000US060372946202,"BG 2, Tract 2946.20, Los Angeles, CA",1095,345
15000US060372946203,"BG 3, Tract 2946.20, Los Angeles, CA",1342,579
15000US060372947011,"BG 1, Tract 2947.01, Los Angeles, CA",492,215
15000US060372947012,"BG 2, Tract 2947.01, Los Angeles, CA",1282,436
15000US060372947013,"BG 3, Tract 2947.01, Los Angeles, CA",918,266
15000US060372948101,"BG 1, Tract 2948.10, Los Angeles, CA",1769,470
15000US060372948102,"BG 2, Tract 2948.10, Los Angeles, CA",2061,342
15000US060372948201,"BG 1, Tract 2948.20, Los Angeles, CA",2171,519
15000US060372948202,"BG 2, Tract 2948.20, Los Angeles, CA",1104,389
15000US060372948301,"BG 1, Tract 2948.30, Los Angeles, CA",2387,681
15000US060372948302,"BG 2, Tract 2948.30, Los Angeles, CA",1540,449
15000US060372949001,"BG 1, Tract 2949, Los Angeles, CA",2492,338
15000US060372949002,"BG 2, Tract 2949, Los Angeles, CA",1553,497
15000US060372951031,"BG 1, Tract 2951.03, Los Angeles, CA",1620,370
15000US060372951032,"BG 2, Tract 2951.03, Los Angeles, CA",2090,557
15000US060372951033,"BG 3, Tract 2951.03, Los Angeles, CA",1371,477
15000US060372962101,"BG 1, Tract 2962.10, Los Angeles, CA",1765,523
15000US060372962102,"BG 2, Tract 2962.10, Los Angeles, CA",1600,570
15000US060372962201,"BG 1, Tract 2962.20, Los Angeles, CA",1093,441
15000US060372962202,"BG 2, Tract 2962.20, Los Angeles, CA",1759,407
15000US060372962203,"BG 3, Tract 2962.20, Los Angeles, CA",1272,333
15000US060372963001,"BG 1, Tract 2963, Los Angeles, CA",1148,315
15000US060372963002,"BG 2, Tract 2963, Los Angeles, CA",1653,874
15000US060372963003,"BG 3, Tract 2963, Los Angeles, CA",2302,465
15000US060372964011,"BG 1, Tract 2964.01, Los Angeles, CA",2116,450
15000US060372964012,"BG 2, Tract 2964.01, Los Angeles, CA",1135,386
15000US060372964021,"BG 1, Tract 2964.02, Los Angeles, CA",953,265
15000US060372964022,"BG 2, Tract 2964.02, Los Angeles, CA",610,224
15000US060372964023,"BG 3, Tract 2964.02, Los Angeles, CA",1612,478
15000US060372965001,"BG 1, Tract 2965, Los Angeles, CA",1115,393
